ORF,plate,date,row,col,class,score
YMR169C,10,12/10/11,4,5,1,41.40775
YMR058W,10,12/10/11,4,6,1,43.09763
YMR167W,10,12/10/11,4,7,1,41.63588
YMR057C,10,12/10/11,4,8,1,34.34057
YMR166C,10,12/10/11,4,9,1,83.82761
YMR056C,10,12/10/11,4,10,1,45.51814
YMR164C,10,12/10/11,4,11,1,52.87556
YMR055C,10,12/10/11,4,12,1,12.22667
YMR163C,10,12/10/11,4,13,1,59.30640
YMR054W,10,12/10/11,4,14,1,61.63623
YMR162C,10,12/10/11,4,15,1,55.06901
YMR053C,10,12/10/11,4,16,1,77.50561
YMR161W,10,12/10/11,4,17,1,113.08676
YMR052W,10,12/10/11,4,18,1,16.69336
YMR160W,10,12/10/11,4,19,1,38.63132
YMR052C-A,10,12/10/11,4,20,1,6.74510
YMR159C,10,12/10/11,4,21,1,26.37555
YMR048W,10,12/10/11,4,22,1,8.30158
YMR158W-A,10,12/10/11,4,23,1,19.80505
YML081C-A,10,12/10/11,5,3,1,22.22466
YLR441C,10,12/10/11,5,4,1,37.54605
YML076C,10,12/10/11,5,5,1,33.25267
YLR438W,10,12/10/11,5,6,1,85.27284
YML075C,10,12/10/11,5,7,1,78.99302
YLR437C,10,12/10/11,5,8,1,87.57200
YML074C,10,12/10/11,5,9,1,82.99896
YLR436C,10,12/10/11,5,10,1,64.09127
YML072C,10,12/10/11,5,11,1,112.29240
YLR435W,10,12/10/11,5,12,1,50.54232
YML071C,10,12/10/11,5,13,1,49.63007
YLR434C,10,12/10/11,5,14,1,27.01629
YML070W,10,12/10/11,5,15,1,41.52170
YLR433C,10,12/10/11,5,16,1,76.72872
YML068W,10,12/10/11,5,17,1,45.94756
YLR432W,10,12/10/11,5,18,1,60.02569
YML067C,10,12/10/11,5,19,1,72.25323
YLR431C,10,12/10/11,5,20,1,62.97440
YML066C,10,12/10/11,5,21,1,34.63972
YLR429W,10,12/10/11,5,22,1,58.48101
YML063W,10,12/10/11,5,23,1,43.78653
YMR086C-A,10,12/10/11,6,2,1,30.38381
YMR179W,10,12/10/11,6,3,1,26.55000
YMR085W,10,12/10/11,6,4,1,63.43045
YMR178W,10,12/10/11,6,5,1,23.54559
YMR080C,10,12/10/11,6,6,1,69.20923
YMR177W,10,12/10/11,6,7,1,67.85266
YMR078C,10,12/10/11,6,8,1,43.89438
YMR176W,10,12/10/11,6,9,1,3.30440
YMR075W,10,12/10/11,6,10,1,58.25187
YMR175W,10,12/10/11,6,11,1,26.63299
YMR075C-A,10,12/10/11,6,12,1,37.62419
YMR174C,10,12/10/11,6,13,1,36.87113
YMR173W-A,10,12/10/11,6,15,1,12.54026
YMR070W,10,12/10/11,6,16,1,25.40140
YMR173W,10,12/10/11,6,17,1,50.32539
YMR068W,10,12/10/11,6,18,1,43.60290
YMR172W,10,12/10/11,6,19,-1,-5.10738
YMR067C,10,12/10/11,6,20,1,45.72855
YMR172C-A,10,12/10/11,6,21,-1,-7.33225
YMR065W,10,12/10/11,6,22,1,41.49416
YMR171C,10,12/10/11,6,23,-1,-10.90892
YLR454W,10,12/10/11,7,2,1,41.71659
YML102W,10,12/10/11,7,3,1,72.00635
YLR453C,10,12/10/11,7,4,1,36.07696
YML102C-A,10,12/10/11,7,5,1,59.12507
YLR452C,10,12/10/11,7,6,1,53.05563
YML101C,10,12/10/11,7,7,1,94.14944
YLR451W,10,12/10/11,7,8,1,55.47938
YML100W-A,10,12/10/11,7,9,1,99.91294
YLR450W,10,12/10/11,7,10,1,33.07374
YML100W,10,12/10/11,7,11,1,109.51728
YLR449W,10,12/10/11,7,12,1,11.99067
YML099C,10,12/10/11,7,13,1,76.04223
YLR448W,10,12/10/11,7,14,1,56.15036
YML097C,10,12/10/11,7,15,1,3.65692
YLR446W,10,12/10/11,7,16,1,60.07472
YML096W,10,12/10/11,7,17,1,27.76412
YLR445W,10,12/10/11,7,18,1,35.84219
YML095C,10,12/10/11,7,19,1,18.07850
YLR444C,10,12/10/11,7,20,1,83.49103
YML094W,10,12/10/11,7,21,1,44.99243
YLR443W,10,12/10/11,7,22,-1,-2.17015
YML090W,10,12/10/11,7,23,1,29.16864
YMR103C,10,12/10/11,8,2,1,100.67570
YMR192W,10,12/10/11,8,3,-1,-5.24286
YMR102C,10,12/10/11,8,4,1,48.59773
YMR191W,10,12/10/11,8,5,1,39.09791
YMR101C,10,12/10/11,8,6,1,28.75603
YMR190C,10,12/10/11,8,7,1,57.27520
YMR100W,10,12/10/11,8,8,1,73.76164
YMR189W,10,12/10/11,8,9,-1,-6.64518
YMR099C,10,12/10/11,8,10,1,52.74562
YMR188C,10,12/10/11,8,11,1,16.71354
YMR096W,10,12/10/11,8,12,1,73.26732
YMR187C,10,12/10/11,8,13,1,59.73328
YMR095C,10,12/10/11,8,14,1,36.19598
YMR186W,10,12/10/11,8,15,1,11.42946
YMR092C,10,12/10/11,8,16,1,45.89397
YMR183C,10,12/10/11,8,17,1,102.05041
YMR088C,10,12/10/11,8,18,1,19.53131
YMR182C,10,12/10/11,8,19,1,88.26377
YMR087W,10,12/10/11,8,20,1,35.26153
YMR181C,10,12/10/11,8,21,1,48.35517
YMR086W,10,12/10/11,8,22,1,2.05027
YMR180C,10,12/10/11,8,23,1,76.46052
YML007W,10,12/10/11,9,2,1,85.44044
YML118W,10,12/10/11,9,3,1,6.00064
YML006C,10,12/10/11,9,4,1,28.09313
YML117W-A,10,12/10/11,9,5,1,45.46412
YML005W,10,12/10/11,9,6,1,66.98698
YML117W,10,12/10/11,9,7,1,11.25300
YML004C,10,12/10/11,9,8,1,70.23904
YML116W,10,12/10/11,9,9,1,87.96489
YML003W,10,12/10/11,9,10,1,76.45061
YML113W,10,12/10/11,9,11,1,74.46070
YML002W,10,12/10/11,9,12,1,79.93042
YML109W,10,12/10/11,9,13,1,62.63866
YML001W,10,12/10/11,9,14,1,20.99105
YML108W,10,12/10/11,9,15,1,1.71944
YLR461W,10,12/10/11,9,16,1,58.77352
YML107C,10,12/10/11,9,17,1,78.10192
YLR460C,10,12/10/11,9,18,1,40.88575
YLR456W,10,12/10/11,9,20,1,81.05352
YML104C,10,12/10/11,9,21,-1,-6.52080
YLR455W,10,12/10/11,9,22,1,82.88043
YML103C,10,12/10/11,9,23,1,53.16622
YMR119W,10,12/10/11,10,2,1,16.67754
YMR206W,10,12/10/11,10,3,1,86.74169
YMR116C,10,12/10/11,10,4,1,47.43358
YMR205C,10,12/10/11,10,5,1,41.21386
YMR115W,10,12/10/11,10,6,1,38.01344
YMR204C,10,12/10/11,10,7,1,30.90531
YMR114C,10,12/10/11,10,8,1,68.65412
YMR202W,10,12/10/11,10,9,1,35.36220
YMR111C,10,12/10/11,10,10,1,44.84657
YMR201C,10,12/10/11,10,11,1,85.05861
YMR110C,10,12/10/11,10,12,1,70.38378
YMR199W,10,12/10/11,10,13,1,73.08666
YMR109W,10,12/10/11,10,14,1,90.65473
YMR198W,10,12/10/11,10,15,1,49.07243
YMR107W,10,12/10/11,10,16,1,16.85465
YMR196W,10,12/10/11,10,17,1,68.12866
YMR106C,10,12/10/11,10,18,1,41.29717
YMR195W,10,12/10/11,10,19,1,4.09924
YMR105C,10,12/10/11,10,20,1,83.91613
YMR194W,10,12/10/11,10,21,1,35.22951
YMR104C,10,12/10/11,10,22,1,76.01914
YMR193C-A,10,12/10/11,10,23,1,5.02160
YML019W,10,12/10/11,11,2,1,80.03230
YMR004W,10,12/10/11,11,3,1,87.57767
YML018C,10,12/10/11,11,4,1,49.09270
YMR003W,10,12/10/11,11,5,1,55.14328
YML017W,10,12/10/11,11,6,1,76.09788
YMR002W,10,12/10/11,11,7,1,57.76980
YML016C,10,12/10/11,11,8,1,39.87831
YML131W,10,12/10/11,11,9,1,68.61706
YML013W,10,12/10/11,11,10,1,90.25929
YML128C,10,12/10/11,11,11,1,56.89799
YML012C-A,10,12/10/11,11,12,1,15.17644
YML124C,10,12/10/11,11,13,1,13.19488
YML012W,10,12/10/11,11,14,-1,-15.00225
YML123C,10,12/10/11,11,15,1,66.30089
YML011C,10,12/10/11,11,16,1,12.78113
YML122C,10,12/10/11,11,17,1,65.79631
YML010C-B,10,12/10/11,11,18,1,41.71862
YML121W,10,12/10/11,11,19,1,27.72211
YML009C,10,12/10/11,11,20,1,5.47951
YML120C,10,12/10/11,11,21,1,47.97375
YML008C,10,12/10/11,11,22,1,13.36142
YML119W,10,12/10/11,11,23,1,19.13486
YMR132C,10,12/10/11,12,2,1,52.30861
YMR224C,10,12/10/11,12,3,1,38.11364
YMR130W,10,12/10/11,12,4,1,53.98276
YMR223W,10,12/10/11,12,5,-1,-3.62475
YMR129W,10,12/10/11,12,6,1,73.81343
YMR222C,10,12/10/11,12,7,1,6.36210
YMR127C,10,12/10/11,12,8,1,9.16579
YMR221C,10,12/10/11,12,9,1,7.10676
YMR126C,10,12/10/11,12,10,1,19.89017
YMR219W,10,12/10/11,12,11,-1,-10.90225
YMR124W,10,12/10/11,12,12,1,35.23652
YMR216C,10,12/10/11,12,13,1,9.38919
YMR215W,10,12/10/11,12,15,1,31.01879
YMR122C,10,12/10/11,12,16,1,6.49255
YMR214W,10,12/10/11,12,17,1,73.94409
YMR121C,10,12/10/11,12,18,1,93.27803
YMR210W,10,12/10/11,12,19,1,113.90235
YMR120C,10,12/10/11,12,20,1,50.13549
YMR209C,10,12/10/11,12,21,1,75.43002
YMR119W-A,10,12/10/11,12,22,1,55.44631
YMR207C,10,12/10/11,12,23,1,8.08907
YML034W,10,12/10/11,13,2,1,62.85982
YMR018W,10,12/10/11,13,3,1,47.48524
YML033W,10,12/10/11,13,4,1,65.35042
YMR017W,10,12/10/11,13,5,1,39.75706
YML032C,10,12/10/11,13,6,1,56.68091
YMR016C,10,12/10/11,13,7,1,49.02031
YML030W,10,12/10/11,13,8,1,59.93157
YMR015C,10,12/10/11,13,9,1,66.40226
YML029W,10,12/10/11,13,10,1,16.95350
YMR012W,10,12/10/11,13,11,1,8.39257
YML028W,10,12/10/11,13,12,1,67.42212
YMR011W,10,12/10/11,13,13,1,63.13545
YML027W,10,12/10/11,13,14,1,43.28891
YMR010W,10,12/10/11,13,15,1,42.46650
YML026C,10,12/10/11,13,16,1,65.37084
YMR009W,10,12/10/11,13,17,1,51.19578
YML022W,10,12/10/11,13,18,1,53.34171
YMR008C,10,12/10/11,13,19,1,76.36671
YML021C,10,12/10/11,13,20,1,69.78922
YMR007W,10,12/10/11,13,21,-1,-3.65327
YML020W,10,12/10/11,13,22,1,48.71858
YMR006C,10,12/10/11,13,23,1,96.24904
YMR144W,10,12/10/11,14,2,1,52.03464
YMR244C-A,10,12/10/11,14,3,1,44.32559
YMR143W,10,12/10/11,14,4,1,46.08014
YMR243C,10,12/10/11,14,5,1,80.19933
YMR141C,10,12/10/11,14,6,1,60.95477
YMR241W,10,12/10/11,14,7,1,47.68717
YMR140W,10,12/10/11,14,8,1,32.74855
YMR238W,10,12/10/11,14,9,1,40.40028
YMR139W,10,12/10/11,14,10,1,61.95830
YMR237W,10,12/10/11,14,11,1,30.83478
YMR138W,10,12/10/11,14,12,1,50.81647
YMR234W,10,12/10/11,14,13,1,64.24320
YMR137C,10,12/10/11,14,14,1,58.25457
YMR233W,10,12/10/11,14,15,1,102.81886
YMR136W,10,12/10/11,14,16,1,41.95486
YMR232W,10,12/10/11,14,17,1,87.51244
YMR135W-A,10,12/10/11,14,18,1,53.28285
YMR230W,10,12/10/11,14,19,1,74.26704
YMR135C,10,12/10/11,14,20,1,97.44839
YMR226C,10,12/10/11,14,21,1,46.05458
YMR133W,10,12/10/11,14,22,1,88.42475
YMR225C,10,12/10/11,14,23,1,105.06521
YML051W,10,12/10/11,15,2,1,47.32046
YMR031C,10,12/10/11,15,3,1,26.54311
YML048W-A,10,12/10/11,15,4,1,27.21852
YMR030W,10,12/10/11,15,5,1,45.03354
YML048W,10,12/10/11,15,6,1,99.70626
YMR029C,10,12/10/11,15,7,1,19.12646
YML047C,10,12/10/11,15,8,1,4.53425
YMR027W,10,12/10/11,15,9,1,54.46830
YML042W,10,12/10/11,15,10,1,51.84099
YMR026C,10,12/10/11,15,11,1,26.53397
YML041C,10,12/10/11,15,12,1,70.97827
YMR025W,10,12/10/11,15,13,1,56.03232
YML038C,10,12/10/11,15,14,1,60.07203
YMR023C,10,12/10/11,15,15,1,36.63164
YML037C,10,12/10/11,15,16,1,46.88226
YMR022W,10,12/10/11,15,17,1,60.40878
YML036W,10,12/10/11,15,18,1,71.73468
YMR021C,10,12/10/11,15,19,1,42.08784
YML035C-A,10,12/10/11,15,20,1,21.36284
YMR020W,10,12/10/11,15,21,1,17.94899
YML035C,10,12/10/11,15,22,1,66.72649
YMR019W,10,12/10/11,15,23,1,40.25793
YNL146W,11,12/10/11,2,2,1,46.06934
YNL274C,11,12/10/11,2,3,1,12.68736
YNL145W,11,12/10/11,2,4,1,42.03994
YNL144C,11,12/10/11,2,6,1,39.33293
YNL143C,11,12/10/11,2,8,1,16.54048
YNL268W,11,12/10/11,2,11,1,14.30167
YNL141W,11,12/10/11,2,12,1,38.12496
YNL140C,11,12/10/11,2,14,1,54.35451
YNL136W,11,12/10/11,2,16,-1,-17.94255
YNL135C,11,12/10/11,2,18,1,108.25116
YNL257C,11,12/10/11,2,19,1,89.77319
YNL134C,11,12/10/11,2,20,1,77.42949
YNL255C,11,12/10/11,2,21,-1,-11.83375
YNL130C,11,12/10/11,2,22,1,6.48810
YNL254C,11,12/10/11,2,23,1,53.50472
YMR255W,11,12/10/11,3,2,1,74.95083
YNL035C,11,12/10/11,3,3,1,51.31922
YMR254C,11,12/10/11,3,4,1,14.45935
YNL034W,11,12/10/11,3,5,1,104.32331
YMR253C,11,12/10/11,3,6,1,54.15612
YNL032W,11,12/10/11,3,7,1,51.25331
YMR252C,11,12/10/11,3,8,1,41.34167
YNL031C,11,12/10/11,3,9,1,29.70920
YMR251W-A,11,12/10/11,3,10,1,33.24366
YNL030W,11,12/10/11,3,11,1,43.37459
YMR251W,11,12/10/11,3,12,1,71.64494
YNL029C,11,12/10/11,3,13,1,67.86185
YMR250W,11,12/10/11,3,14,1,19.37872
YNL028W,11,12/10/11,3,15,1,50.57930
YMR247C,11,12/10/11,3,16,1,71.53397
YNL027W,11,12/10/11,3,17,1,53.14793
YMR246W,11,12/10/11,3,18,1,73.79226
YNL024C,11,12/10/11,3,19,1,76.27361
YMR245W,11,12/10/11,3,20,1,70.46308
YNL023C,11,12/10/11,3,21,1,37.71401
YMR244W,11,12/10/11,3,22,1,22.15692
YNL022C,11,12/10/11,3,23,1,108.23080
YNL167C,11,12/10/11,4,2,1,83.19138
YNL289W,11,12/10/11,4,3,1,55.10744
YNL166C,11,12/10/11,4,4,1,66.74150
YNL288W,11,12/10/11,4,5,1,13.23705
YNL165W,11,12/10/11,4,6,1,109.82240
YNL286W,11,12/10/11,4,7,1,102.63770
YNL164C,11,12/10/11,4,8,1,51.52037
YNL285W,11,12/10/11,4,9,1,88.30662
YNL162W,11,12/10/11,4,10,1,53.54666
YNL283C,11,12/10/11,4,11,1,23.15402
YNL159C,11,12/10/11,4,12,1,16.58339
YNL281W,11,12/10/11,4,13,1,88.51206
YNL157W,11,12/10/11,4,14,1,49.52177
YNL280C,11,12/10/11,4,15,1,18.01001
YNL156C,11,12/10/11,4,16,1,60.80083
YNL279W,11,12/10/11,4,17,1,59.92268
YNL155W,11,12/10/11,4,18,1,78.66826
YNL278W,11,12/10/11,4,19,1,41.17843
YNL154C,11,12/10/11,4,20,1,87.52013
YNL277W,11,12/10/11,4,21,1,47.70170
YNL153C,11,12/10/11,4,22,1,52.62569
YNL275W,11,12/10/11,4,23,1,89.50176
YMR271C,11,12/10/11,5,2,1,49.81566
YNL052W,11,12/10/11,5,3,1,15.69044
YMR269W,11,12/10/11,5,4,1,37.97787
YNL051W,11,12/10/11,5,5,1,56.82848
YMR266W,11,12/10/11,5,6,1,20.06780
YNL050C,11,12/10/11,5,7,1,50.65410
YMR265C,11,12/10/11,5,8,1,59.75156
YNL049C,11,12/10/11,5,9,1,80.74220
YMR264W,11,12/10/11,5,10,1,73.18469
YMR263W,11,12/10/11,5,12,1,45.14355
YNL045W,11,12/10/11,5,13,1,92.00525
YMR262W,11,12/10/11,5,14,1,21.12040
YNL044W,11,12/10/11,5,15,1,64.82361
YMR261C,11,12/10/11,5,16,1,17.88698
YNL043C,11,12/10/11,5,17,1,33.35140
YMR259C,11,12/10/11,5,18,1,42.63100
YNL041C,11,12/10/11,5,19,1,64.81285
YMR258C,11,12/10/11,5,20,1,16.11395
YNL040W,11,12/10/11,5,21,1,60.31843
YMR256C,11,12/10/11,5,22,1,42.76798
YNL037C,11,12/10/11,5,23,1,15.17862
YNL190W,11,12/10/11,6,2,1,46.26997
